VGS_V,VDS_V,I_model_A
2.5,0.17500000000000002,0.00042586031250000007
2.5,0.20000000000000001,0.00048191999999999999
2.5,0.22500000000000001,0.0005367796875
2.5,0.25,0.00059043749999999993
2.5,0.27500000000000002,0.00064289156250000006
2.5,0.30000000000000004,0.00069414000000000021
2.5,0.32500000000000001,0.00074418093750000004
2.5,0.35000000000000003,0.00079301250000000001
2.5,0.375,0.00084063281250000023
2.5,0.40000000000000002,0.00088704000000000007
2.5,0.42500000000000004,0.00093223218750000008
2.5,0.45000000000000001,0.00097620750000000005
2.5,0.47500000000000003,0.0010189640625000002
2.5,0.5,0.0010605000000000002
2.5,0.52500000000000002,0.0011008134375000002
2.5,0.55000000000000004,0.0011399025000000001
2.5,0.57500000000000007,0.0011777653125000004
2.5,0.60000000000000009,0.0012144
2.5,0.625,0.0012498046875
2.5,0.65000000000000002,0.0012839775000000001
2.5,0.67500000000000004,0.0013169165625000001
2.5,0.70000000000000007,0.00134862
2.5,0.72500000000000009,0.0013790859375000001
2.5,0.75,0.0014083125000000001
2.5,0.77500000000000002,0.0014362978125000004
2.5,0.80000000000000004,0.0014630399999999999
2.5,0.82500000000000007,0.0014885371875000004
2.5,0.85000000000000009,0.0015127875000000002
2.5,0.875,0.0015357890625
2.5,0.90000000000000002,0.0015575400000000003
2.5,0.92500000000000004,0.0015780384375000001
2.5,0.95000000000000007,0.0015972825
2.5,0.97500000000000009,0.0016152703125000001
2.5,1,0.0016320000000000002
2.5,1.0250000000000001,0.0016474696875
2.5,1.05,0.0016616775000000002
2.5,1.075,0.0016746215625000002
2.5,1.1000000000000001,0.0016863000000000002
2.5,1.125,0.0016967109375000003
2.5,1.1500000000000001,0.0017058525000000003
2.5,1.175,0.0017137228125000002
2.5,1.2000000000000002,0.0017203200000000002
2.5,1.2250000000000001,0.0017256421875
2.5,1.25,0.0017296874999999999
2.5,1.2750000000000001,0.0017324540625000002
2.5,1.3,0.0017339400000000002
2.5,1.3250000000000002,0.001734785
2.5,1.3500000000000001,0.0017356299999999999
2.5,1.375,0.0017364750000000001
2.5,1.4000000000000001,0.0017373200000000001
2.5,1.425,0.0017381650000000001
2.5,1.4500000000000002,0.00173901
2.5,1.4750000000000001,0.0017398550000000002
2.5,1.5,0.0017407000000000002
2.5,1.5250000000000001,0.0017415450000000002
2.5,1.55,0.0017423899999999999
