 v-sweep                v(g)                   v(d)                   idrain                
 1.920000000000001e+00  1.920000000000001e+00  2.000000000000000e-01  2.489920002100005e-04 
 1.940000000000001e+00  1.940000000000001e+00  2.000000000000000e-01  2.570240002100005e-04 
 1.960000000000001e+00  1.960000000000001e+00  2.000000000000000e-01  2.650560002100006e-04 
 1.980000000000001e+00  1.980000000000001e+00  2.000000000000000e-01  2.730880002100005e-04 
 2.000000000000001e+00  2.000000000000001e+00  2.000000000000000e-01  2.811200002100006e-04 
 2.020000000000001e+00  2.020000000000001e+00  2.000000000000000e-01  2.891520002100005e-04 
 2.040000000000001e+00  2.040000000000001e+00  2.000000000000000e-01  2.971840002100003e-04 
 2.060000000000001e+00  2.060000000000001e+00  2.000000000000000e-01  3.052160002100006e-04 
 2.080000000000001e+00  2.080000000000001e+00  2.000000000000000e-01  3.132480002100005e-04 
 2.100000000000001e+00  2.100000000000001e+00  2.000000000000000e-01  3.212800002100006e-04 
 2.120000000000001e+00  2.120000000000001e+00  2.000000000000000e-01  3.293120002100006e-04 
 2.140000000000001e+00  2.140000000000001e+00  2.000000000000000e-01  3.373440002100006e-04 
 2.160000000000001e+00  2.160000000000001e+00  2.000000000000000e-01  3.453760002100006e-04 
 2.180000000000001e+00  2.180000000000001e+00  2.000000000000000e-01  3.534080002100005e-04 
 2.200000000000002e+00  2.200000000000002e+00  2.000000000000000e-01  3.614400002100006e-04 
 2.220000000000002e+00  2.220000000000002e+00  2.000000000000000e-01  3.694720002100007e-04 
 2.240000000000002e+00  2.240000000000002e+00  2.000000000000000e-01  3.775040002100005e-04 
 2.260000000000002e+00  2.260000000000002e+00  2.000000000000000e-01  3.855360002100005e-04 
 2.280000000000002e+00  2.280000000000002e+00  2.000000000000000e-01  3.935680002100008e-04 
 2.300000000000002e+00  2.300000000000002e+00  2.000000000000000e-01  4.016000002100005e-04 
 2.320000000000002e+00  2.320000000000002e+00  2.000000000000000e-01  4.096320002100008e-04 
 2.340000000000002e+00  2.340000000000002e+00  2.000000000000000e-01  4.176640002100006e-04 
 2.360000000000002e+00  2.360000000000002e+00  2.000000000000000e-01  4.256960002100006e-04 
 2.380000000000002e+00  2.380000000000002e+00  2.000000000000000e-01  4.337280002100006e-04 
 2.400000000000002e+00  2.400000000000002e+00  2.000000000000000e-01  4.417600002100008e-04 
 2.420000000000002e+00  2.420000000000002e+00  2.000000000000000e-01  4.497920002100007e-04 
 2.440000000000002e+00  2.440000000000002e+00  2.000000000000000e-01  4.578240002100008e-04 
 2.460000000000002e+00  2.460000000000002e+00  2.000000000000000e-01  4.658560002100006e-04 
 2.480000000000002e+00  2.480000000000002e+00  2.000000000000000e-01  4.738880002100007e-04 
 2.500000000000002e+00  2.500000000000002e+00  2.000000000000000e-01  4.819200002100007e-04 
 2.520000000000002e+00  2.520000000000002e+00  2.000000000000000e-01  4.899520002100007e-04 
