sweep_V,VGS_V,VDS_V,I_SPICE_A,I_channel_model_A,residual_A,tolerance_A
3.220000000000002,3.220000000000002,3,0.0043252240030100114,0.0043252240000000103,3.0100011025324669e-12,4.4252240000000101e-09
3.240000000000002,3.240000000000002,3,0.004411296003010011,0.0044112960000000081,3.0100028372559429e-12,4.5112960000000082e-09
3.260000000000002,3.260000000000002,3,0.0044982160030100117,0.0044982160000000106,3.0100011025324669e-12,4.5982160000000102e-09
3.280000000000002,3.280000000000002,3,0.0045859840030100102,0.0045859840000000091,3.0100011025324669e-12,4.6859840000000087e-09
3.300000000000002,3.300000000000002,3,0.0046746000030100099,0.0046746000000000114,3.0099985004472529e-12,4.7746000000000112e-09
3.3200000000000029,3.3200000000000029,3,0.0047640640030100134,0.0047640640000000132,3.0100002351707289e-12,4.8640640000000127e-09
3.340000000000003,3.340000000000003,3,0.0048543760030100129,0.0048543760000000144,3.0099985004472529e-12,4.954376000000014e-09
3.360000000000003,3.360000000000003,3,0.0049455360030100128,0.0049455360000000125,3.0100002351707289e-12,5.0455360000000127e-09
3.380000000000003,3.380000000000003,3,0.0050375440030100121,0.0050375440000000153,3.0099967657237769e-12,5.1375440000000154e-09
3.400000000000003,3.400000000000003,3,0.0051304000030100126,0.0051304000000000141,3.0099985004472529e-12,5.2304000000000137e-09
3.420000000000003,3.420000000000003,3,0.0052241040030100109,0.0052241040000000159,3.009995031000301e-12,5.324104000000016e-09
3.4400000000000031,3.4400000000000031,3,0.0053186560030100121,0.0053186560000000145,3.0099976330855149e-12,5.418656000000014e-09
3.4600000000000031,3.4600000000000031,3,0.0054140560030100128,0.005414056000000016,3.0099967657237769e-12,5.514056000000016e-09
3.4800000000000031,3.4800000000000031,3,0.0055103040030100147,0.0055103040000000145,3.0100002351707289e-12,5.6103040000000145e-09
3.5000000000000031,3.5000000000000031,3,0.0056074000030100143,0.0056074000000000167,3.0099976330855149e-12,5.7074000000000169e-09
